fipscode,county,state,dem_votes,rep_votes,other_votes
19015,Boone,Iowa,4171,5922,476
19017,Bremer,Iowa,3661,6083,301
19019,Buchanan,Iowa,3118,4498,277
19021,Buena Vista,Iowa,1568,4096,219
19023,Butler,Iowa,1673,3888,216
19025,Calhoun,Iowa,1025,2660,348
19027,Carroll,Iowa,2452,5370,292
19029,Cass,Iowa,1331,3542,166
19031,Cedar,Iowa,2484,4632,211
19033,Cerro Gordo,Iowa,6351,10308,406
19035,Cherokee,Iowa,1199,3544,114
19037,Chickasaw,Iowa,1756,3046,142
19039,Clarke,Iowa,1051,2092,130
19041,Clay,Iowa,1521,4355,167
19043,Clayton,Iowa,2368,4449,215
19045,Clinton,Iowa,6247,10473,517
19047,Crawford,Iowa,1161,3431,216
19049,Dallas,Iowa,9072,18815,1096
19051,Davis,Iowa,876,1971,115
19053,Decatur,Iowa,768,1717,137
19055,Delaware,Iowa,2131,4604,176
19057,Des Moines,Iowa,5958,7328,358
19059,Dickinson,Iowa,1889,5294,116
19061,Dubuque,Iowa,14295,21049,951
19063,Emmet,Iowa,968,2458,127
19065,Fayette,Iowa,2815,4745,271
19067,Floyd,Iowa,2083,3788,164
19069,Franklin,Iowa,980,2796,158
19071,Fremont,Iowa,626,1671,137
19073,Greene,Iowa,1169,2297,167
19075,Grundy,Iowa,1340,3761,227
19077,Guthrie,Iowa,1251,2896,223
19079,Hamilton,Iowa,1870,3630,214
19081,Hancock,Iowa,996,3218,169
19083,Hardin,Iowa,2122,4328,359
19085,Harrison,Iowa,1191,3442,370
19087,Henry,Iowa,2062,4466,184
19089,Howard,Iowa,1116,2186,115
19091,Humboldt,Iowa,995,2765,132
19093,Ida,Iowa,517,2161,48
19095,Iowa,Iowa,2086,4420,258
19097,Jackson,Iowa,2471,4986,183
19099,Jasper,Iowa,5918,8245,821
19101,Jefferson,Iowa,2856,3169,296
19103,Johnson,Iowa,30684,19775,1779
19105,Jones,Iowa,2899,4581,269
19107,Keokuk,Iowa,981,2641,114
19109,Kossuth,Iowa,1911,4509,216
19111,Lee,Iowa,4638,5647,431
19113,Linn,Iowa,39036,44586,2699
19115,Louisa,Iowa,993,2297,110
19117,Lucas,Iowa,945,2102,165
19119,Lyon,Iowa,491,3787,84
19121,Madison,Iowa,1980,4210,336
19123,Mahaska,Iowa,1809,5648,348
19125,Marion,Iowa,4000,8794,568
19127,Marshall,Iowa,5958,7202,558
19129,Mills,Iowa,1193,3362,360
19131,Mitchell,Iowa,1089,2993,87
19133,Monona,Iowa,910,2798,86
19135,Monroe,Iowa,827,1974,133
19137,Montgomery,Iowa,772,2791,242
19139,Muscatine,Iowa,4563,8051,530
19141,O'Brien,Iowa,794,4562,85
19143,Osceola,Iowa,310,1847,58
19145,Page,Iowa,1097,3545,191
19147,Palo Alto,Iowa,1087,2492,99
19149,Plymouth,Iowa,1695,7366,164
19151,Pocahontas,Iowa,736,1991,145
19153,Polk,Iowa,73904,82490,7864
19155,Pottawattamie,Iowa,8023,16646,1539
19157,Poweshiek,Iowa,3017,4134,299
19159,Ringgold,Iowa,552,1447,82
19161,Sac,Iowa,899,2815,142
19163,Scott,Iowa,22415,37488,1656
19165,Shelby,Iowa,943,3217,128
19167,Sioux,Iowa,1013,12236,177
19169,Story,Iowa,14566,16725,1554
19171,Tama,Iowa,3031,3249,345
19173,Taylor,Iowa,527,1598,73
19175,Union,Iowa,560,1388,114
19177,Van Buren,Iowa,718,2013,133
19179,Wapello,Iowa,4461,5986,490
19181,Warren,Iowa,7123,11509,933
19183,Washington,Iowa,2654,5268,338
19185,Wayne,Iowa,576,1512,89
19187,Webster,Iowa,4627,7862,570
19189,Winnebago,Iowa,1039,3130,89
19191,Winneshiek,Iowa,3272,4795,197
19193,Woodbury,Iowa,9542,19840,902
19195,Worth,Iowa,1002,2004,94
19197,Wright,Iowa,1266,3198,157
23001,Androscoggin,Maine,16376,25987,3557
23003,Aroostook,Maine,12398,13725,2733
23005,Cumberland,Maine,72217,55932,12858
23007,Franklin,Maine,5426,7591,1248
23009,Hancock,Maine,12007,12016,2271
23011,Kennebec,Maine,24129,28336,4249
23013,Knox,Maine,8911,8425,1555
23015,Lincoln,Maine,7633,9157,1351
23017,Oxford,Maine,9269,14902,2229
23019,Penobscot,Maine,26210,33190,4712
23021,Piscataquis,Maine,2810,4736,633
23023,Sagadahoc,Maine,8264,8760,1553
23025,Somerset,Maine,8422,12194,1587
23027,Waldo,Maine,8167,8862,1446
23029,Washington,Maine,5452,7390,1160
23031,York,Maine,36905,43055,8375
24001,Allegany,Maryland,4629,15410,439
24003,Anne Arundel,Maryland,58001,119195,3142
24510,Baltimore City,Maryland,106213,30845,3628
24005,Baltimore,Maryland,102734,155936,5473
24009,Calvert,Maryland,9579,22739,586
24011,Caroline,Maryland,1931,7144,133
24013,Carroll,Maryland,10349,52951,1119
24015,Cecil,Maryland,5467,20699,600
24017,Charles,Maryland,24601,22268,600
24019,Dorchester,Maryland,3252,7276,132
24021,Frederick,Maryland,27682,50715,1675
24023,Garrett,Maryland,1634,7319,229
24025,Harford,Maryland,19814,69986,1660
24027,Howard,Maryland,49227,54353,1873
24029,Kent,Maryland,2603,5009,144
24031,Montgomery,Maryland,163694,97312,3813
24033,Prince George's,Maryland,184950,32619,2003
24035,Queen Anne's,Maryland,3757,15436,233
24037,St. Mary's,Maryland,8203,23675,679
24039,Somerset,Maryland,2135,4488,78
24041,Talbot,Maryland,4420,10616,190
24043,Washington,Maryland,9661,28469,691
24045,Wicomico,Maryland,8833,16669,422
24047,Worcester,Maryland,5521,13271,345
25001,Barnstable,Massachusetts,41525,52251,4003
25003,Berkshire,Massachusetts,26207,11201,2161
25005,Bristol,Massachusetts,66045,72641,7471
25007,Dukes,Massachusetts,4477,2493,333
25009,Essex,Massachusetts,109776,135365,10429
25011,Franklin,Massachusetts,15077,8826,2407
25013,Hampden,Massachusetts,54751,64850,15128
25015,Hampshire,Massachusetts,30982,19103,4863
25017,Middlesex,Massachusetts,264319,238750,22602
25019,Nantucket,Massachusetts,1817,1717,146
25021,Norfolk,Massachusetts,107891,133328,10503
25023,Plymouth,Massachusetts,68141,102551,8562
25025,Suffolk,Massachusetts,116610,57754,7219
25027,Worcester,Massachusetts,96790,143743,13518
26001,Alcona,Michigan,1806,2529,131
26003,Alger,Michigan,1646,1520,117
26005,Allegan,Michigan,11187,23301,965
26007,Alpena,Michigan,4546,4810,264
26009,Antrim,Michigan,3407,5881,231
26011,Arenac,Michigan,2459,2708,211
26013,Baraga,Michigan,1249,1180,58
26015,Barry,Michigan,6760,12824,480
26017,Bay,Michigan,19307,17899,996
26019,Benzie,Michigan,3183,3823,221
26021,Berrien,Michigan,18042,24173,1264
26023,Branch,Michigan,3907,7050,334
26025,Calhoun,Michigan,16709,20425,832
26027,Cass,Michigan,5425,7521,476
26029,Charlevoix,Michigan,3998,6255,296
26031,Cheboygan,Michigan,4005,5287,287
26033,Chippewa,Michigan,5166,5590,322
26035,Clare,Michigan,4210,4660,391
26037,Clinton,Michigan,12723,15946,449
26039,Crawford,Michigan,1962,2656,140
26041,Delta,Michigan,6054,7072,292
26043,Dickinson,Michigan,3374,5025,174
26045,Eaton,Michigan,20263,20026,752
26047,Emmet,Michigan,4580,8063,377
26055,Grand Traverse,Michigan,12992,19461,913
26049,Genesee,Michigan,79566,48896,3134
26051,Gladwin,Michigan,3735,4579,292
26053,Gogebic,Michigan,2628,2306,114
26057,Gratiot,Michigan,4986,5670,283
26059,Hillsdale,Michigan,4598,8309,406
26061,Houghton,Michigan,4449,5581,330
26063,Huron,Michigan,4377,7143,311
26065,Ingham,Michigan,50002,35392,1625
26067,Ionia,Michigan,7093,10424,493
26069,Iosco,Michigan,4063,5095,299
26071,Iron,Michigan,1839,2262,122
26073,Isabella,Michigan,7871,8031,536
26075,Jackson,Michigan,19563,25672,998
26077,Kalamazoo,Michigan,37524,41409,2227
26079,Kalkaska,Michigan,2202,3330,249
26081,Kent,Michigan,67289,116967,4116
26083,Keweenaw,Michigan,444,639,31
26085,Lake,Michigan,1656,1745,119
26087,Lapeer,Michigan,11614,17024,991
26089,Leelanau,Michigan,4600,6172,234
26091,Lenawee,Michigan,12664,15576,834
26093,Livingston,Michigan,21484,47113,1425
26095,Luce,Michigan,810,1046,57
26097,Mackinac,Michigan,1996,2414,99
26099,Macomb,Michigan,116651,142836,5616
26101,Manistee,Michigan,4652,4362,242
26103,Marquette,Michigan,12458,9264,532
26105,Mason,Michigan,4330,5455,278
26107,Mecosta,Michigan,4854,6491,352
26109,Menominee,Michigan,2729,3635,136
26111,Midland,Michigan,10607,17669,750
26113,Missaukee,Michigan,1541,3209,134
26115,Monroe,Michigan,21447,24271,1281
26117,Montcalm,Michigan,6686,9866,621
26119,Montmorency,Michigan,1497,1912,131
26121,Muskegon,Michigan,24752,22879,1440
26123,Newaygo,Michigan,5031,8980,517
26125,Oakland,Michigan,191375,247876,7415
26127,Oceana,Michigan,3045,4999,240
26129,Ogemaw,Michigan,3095,3622,266
26131,Ontonagon,Michigan,1156,1295,84
26133,Osceola,Michigan,2642,4337,259
26135,Oscoda,Michigan,1158,1498,122
26137,Otsego,Michigan,3211,5085,249
26139,Ottawa,Michigan,21956,65892,1701
26141,Presque Isle,Michigan,2365,2743,156
26143,Roscommon,Michigan,4070,4861,273
26145,Saginaw,Michigan,35370,30266,1509
26151,Sanilac,Michigan,4288,7986,368
26153,Schoolcraft,Michigan,1321,1507,61
26155,Shiawassee,Michigan,11251,12266,769
26147,St. Clair,Michigan,21546,28666,1550
26149,St. Joseph,Michigan,5308,9124,475
26157,Tuscola,Michigan,7530,9804,570
26159,Van Buren,Michigan,9250,12310,668
26161,Washtenaw,Michigan,68275,50394,2243
26163,Wayne,Michigan,323762,177691,8431
26165,Wexford,Michigan,3835,5868,338
27001,Aitkin,Minnesota,3533,3319,380
27003,Anoka,Minnesota,52062,59250,6376
27005,Becker,Minnesota,4738,6539,699
27007,Beltrami,Minnesota,7819,6520,1028
27009,Benton,Minnesota,5246,6976,854
27011,Big Stone,Minnesota,1065,930,117
27013,Blue Earth,Minnesota,10107,8500,1447
27015,Brown,Minnesota,3739,4998,584
27017,Carlton,Minnesota,8176,4776,875
27019,Carver,Minnesota,13328,21842,1645
27021,Cass,Minnesota,5104,6432,698
27023,Chippewa,Minnesota,2284,2116,254
27025,Chisago,Minnesota,8380,10645,1155
27027,Clay,Minnesota,9573,7139,1104
27029,Clearwater,Minnesota,1163,1547,172
27031,Cook,Minnesota,1769,919,208
27033,Cottonwood,Minnesota,1823,2225,240
27035,Crow Wing,Minnesota,11290,14005,1515
27037,Dakota,Minnesota,72052,72714,7371
27039,Dodge,Minnesota,2900,4190,541
27041,Douglas,Minnesota,6028,8471,789
27043,Faribault,Minnesota,2297,2795,323
27045,Fillmore,Minnesota,3710,4058,528
27047,Freeborn,Minnesota,6205,5414,766
27049,Goodhue,Minnesota,7516,8833,903
27051,Grant,Minnesota,1436,1245,167
27053,Hennepin,Minnesota,265820,160966,22026
27055,Houston,Minnesota,3672,3607,523
27057,Hubbard,Minnesota,3660,4584,447
27059,Isanti,Minnesota,5498,7539,857
27061,Itasca,Minnesota,10395,7460,1041
27063,Jackson,Minnesota,1575,2045,244
27065,Kanabec,Minnesota,2707,3060,435
27067,Kandiyohi,Minnesota,7528,8322,790
27069,Kittson,Minnesota,1060,770,110
27071,Koochiching,Minnesota,3056,1903,339
27073,Lac qui Parle,Minnesota,1513,1319,147
27075,Lake,Minnesota,3030,1792,300
27077,Lake of the Woods,Minnesota,755,984,146
27079,Le Sueur,Minnesota,4283,4826,590
27081,Lincoln,Minnesota,1047,1087,186
27083,Lyon,Minnesota,3460,4407,492
27087,Mahnomen,Minnesota,941,624,125
27089,Marshall,Minnesota,1916,1884,241
27091,Martin,Minnesota,2850,4449,514
27085,McLeod,Minnesota,4547,7009,829
27093,Meeker,Minnesota,3697,4811,627
27095,Mille Lacs,Minnesota,3867,4498,571
27097,Morrison,Minnesota,4993,7081,780
27099,Mower,Minnesota,6005,5064,722
27101,Murray,Minnesota,1510,1763,264
27103,Nicollet,Minnesota,6044,4927,799
27105,Nobles,Minnesota,2619,3026,362
27107,Norman,Minnesota,1429,813,160
27109,Olmsted,Minnesota,22718,24928,2645
27111,Otter Tail,Minnesota,8494,12533,1075
27113,Pennington,Minnesota,2356,2325,406
27115,Pine,Minnesota,4960,4762,662
27117,Pipestone,Minnesota,1296,2211,277
27119,Polk,Minnesota,4476,4742,531
27121,Pope,Minnesota,2351,2297,279
27123,Ramsey,Minnesota,113223,57295,9707
27125,Red Lake,Minnesota,724,624,108
27127,Redwood,Minnesota,2025,3123,341
27129,Renville,Minnesota,2563,2808,346
27131,Rice,Minnesota,11121,9048,1221
27133,Rock,Minnesota,1137,1804,192
27135,Roseau,Minnesota,1925,3136,313
27139,Scott,Minnesota,17142,25586,2356
27141,Sherburne,Minnesota,10784,17795,1794
27143,Sibley,Minnesota,2244,3268,479
27137,St. Louis,Minnesota,50484,26423,4404
27145,Stearns,Minnesota,21242,26753,3022
27147,Steele,Minnesota,5245,6576,720
27149,Stevens,Minnesota,2027,1966,241
27151,Swift,Minnesota,2189,1665,252
27153,Todd,Minnesota,3558,4708,536
27155,Traverse,Minnesota,811,617,93
27157,Wabasha,Minnesota,3635,4228,497
27159,Wadena,Minnesota,1877,2932,290
27161,Waseca,Minnesota,2890,3224,441
27163,Washington,Minnesota,44451,46922,4277
27165,Watonwan,Minnesota,1764,1687,240
27167,Wilkin,Minnesota,988,1198,126
27169,Winona,Minnesota,7829,6977,1026
27171,Wright,Minnesota,15901,26172,2527
27173,Yellow Medicine,Minnesota,1863,1906,206
31001,Adams,Nebraska,3173,5065,339
31003,Antelope,Nebraska,797,1602,88
31005,Arthur,Nebraska,31,143,7
31007,Banner,Nebraska,37,242,13
31009,Blaine,Nebraska,38,157,6
31011,Boone,Nebraska,764,1342,65
31013,Box Butte,Nebraska,852,2033,145
31015,Boyd,Nebraska,299,602,37
31017,Brown,Nebraska,293,761,58
31019,Buffalo,Nebraska,4131,8616,564
31021,Burt,Nebraska,1449,1305,105
31023,Butler,Nebraska,1171,1826,128
31025,Cass,Nebraska,3057,5107,435
31027,Cedar,Nebraska,876,2050,98
31029,Chase,Nebraska,321,1030,41
31031,Cherry,Nebraska,382,1749,96
31033,Cheyenne,Nebraska,612,2137,103
31035,Clay,Nebraska,698,1348,102
31037,Colfax,Nebraska,772,1121,79
31039,Cuming,Nebraska,1038,1780,85
31041,Custer,Nebraska,1249,2741,201
31043,Dakota,Nebraska,1487,2141,126
31045,Dawes,Nebraska,681,1904,138
31047,Dawson,Nebraska,1664,3653,219
31049,Deuel,Nebraska,104,555,37
31051,Dixon,Nebraska,649,1237,58
31053,Dodge,Nebraska,4166,5756,500
31055,Douglas,Nebraska,65979,74049,4492
31057,Dundy,Nebraska,136,531,28
31059,Fillmore,Nebraska,872,1330,96
31061,Franklin,Nebraska,440,838,65
31063,Frontier,Nebraska,255,656,40
31065,Furnas,Nebraska,477,1100,91
31067,Gage,Nebraska,3195,3802,332
31069,Garden,Nebraska,112,498,24
31071,Garfield,Nebraska,203,498,21
31073,Gosper,Nebraska,206,513,24
31075,Grant,Nebraska,37,216,15
31077,Greeley,Nebraska,335,437,40
31079,Hall,Nebraska,5558,7741,621
31081,Hamilton,Nebraska,1077,2393,168
31083,Harlan,Nebraska,385,881,63
31085,Hayes,Nebraska,88,348,19
31087,Hitchcock,Nebraska,325,780,48
31089,Holt,Nebraska,1108,2424,141
31091,Hooker,Nebraska,57,218,10
31093,Howard,Nebraska,832,1133,117
31095,Jefferson,Nebraska,1018,1434,116
31097,Johnson,Nebraska,728,887,74
31099,Kearney,Nebraska,777,1704,97
31101,Keith,Nebraska,517,1996,93
31103,Keya Paha,Nebraska,92,275,14
31105,Kimball,Nebraska,240,916,65
31107,Knox,Nebraska,1019,2063,114
31109,Lancaster,Nebraska,42323,41216,2542
31111,Lincoln,Nebraska,3372,6872,412
31113,Logan,Nebraska,66,272,12
31115,Loup,Nebraska,103,202,16
31119,Madison,Nebraska,2628,6293,381
31117,McPherson,Nebraska,49,178,14
31121,Merrick,Nebraska,948,1813,138
31123,Morrill,Nebraska,301,1184,60
31125,Nance,Nebraska,501,615,54
31127,Nemaha,Nebraska,877,1409,116
31129,Nuckolls,Nebraska,587,865,68
31131,Otoe,Nebraska,1938,3251,232
31133,Pawnee,Nebraska,376,672,37
31135,Perkins,Nebraska,252,764,25
31137,Phelps,Nebraska,904,2310,126
31139,Pierce,Nebraska,570,1702,76
31141,Platte,Nebraska,2823,6133,312
31143,Polk,Nebraska,509,1197,56
31145,Red Willow,Nebraska,878,2489,149
31147,Richardson,Nebraska,964,1512,112
31149,Rock,Nebraska,176,416,28
31151,Saline,Nebraska,1913,1638,139
31153,Sarpy,Nebraska,16078,26932,1737
31155,Saunders,Nebraska,2609,4378,300
31157,Scotts Bluff,Nebraska,2676,6671,341
31159,Seward,Nebraska,2066,3224,178
31161,Sheridan,Nebraska,261,1388,74
31163,Sherman,Nebraska,625,637,64
31165,Sioux,Nebraska,69,449,17
31167,Stanton,Nebraska,493,1183,54
31169,Thayer,Nebraska,707,1158,95
31171,Thomas,Nebraska,59,242,9
31173,Thurston,Nebraska,796,626,26
31175,Valley,Nebraska,559,1011,60
31177,Washington,Nebraska,2256,4354,263
