fipscode,county,state,dem_votes,rep_votes,other_votes
33009,Monroe,Nebraska,139,254,6
39111,Monroe,Ohio,1760,3219,157
42089,Monroe,Pennsylvania,32064,22530,843
47123,Monroe,Tennessee,3206,11146,143
55081,Monroe,Wisconsin,6969,9464,366
23021,Monson,Massachusetts,10,5,0
33011,Mont Vernon,Nebraska,640,669,16
48337,Montague,Texas,765,6563,80
26117,Montcalm,Michigan,9003,13408,946
06053,Monterey,California,76648,39516,
08083,Montezuma,Colorado,4403,6933,378
01101,Montgomery,Alabama,48722,28491,62
05097,Montgomery,Arkansas,558,2204,69
13209,Montgomery,Georgia,821,2686,21
19137,Montgomery,Hawaii,1220,2648,98
17135,Montgomery,Illinois,3940,4669,2849
20125,Montgomery,Kansas,2931,6133,722
24031,Montgomery,Maryland,224029,180018,4381
39113,Montgomery,Ohio,99812,100021,6197
42091,Montgomery,Pennsylvania,256252,120206,4988
47125,Montgomery,Tennessee,22664,27920,1140
48339,Montgomery,Texas,43044,144664,2602
50011,Montgomery,Vermont,279,290,21
23003,Monticello,Massachusetts,76,205,20
26119,Montmorency,Michigan,1508,2976,141
42093,Montour,Pennsylvania,3228,3642,145
50023,Montpelier,Vermont,2758,1596,122
08085,Montrose,Colorado,5855,12466,616
09011,Montville,Connecticut,2602,3390,661
23027,Montville,Massachusetts,288,215,28
46101,Moody,South Dakota,1469,1340,44
47127,Moore,Tennessee,524,1944,38
48341,Moore,Texas,750,3268,40
23025,Moose River,Massachusetts,15,66,4
50023,Moretown,Vermont,388,501,22
01103,Morgan,Alabama,11091,28415,57
08087,Morgan,Colorado,2844,7329,460
13211,Morgan,Georgia,2675,6807,76
17137,Morgan,Illinois,3207,5382,3109
39115,Morgan,Ohio,1663,3297,146
47129,Morgan,Tennessee,1243,4331,59
50019,Morgan,Vermont,53,221,12
23003,Moro Plt.,Massachusetts,1,20,1
23027,Morrill,Massachusetts,208,259,29
31123,Morrill,Nebraska,474,1641,
09005,Morris,Connecticut,408,785,90
20127,Morris,Kansas,898,1106,246
48343,Morris,Texas,1159,3018,44
27097,Morrison,Minnesota,4123,9711,452
50015,Morristown,Vermont,951,1427,51
39117,Morrow,Ohio,3601,9127,480
41049,Morrow,Oregon,844,2534,376
20129,Morton,Kansas,184,626,97
23025,Moscow,Massachusetts,77,113,10
48345,Motley,Texas,35,458,4
33003,Moultonborough,Nebraska,860,1764,20
17139,Moultrie,Illinois,1181,3271,638
23019,Mount Chase,Massachusetts,35,49,17
23009,Mount Desert,Massachusetts,881,348,51
50021,Mount Holly,Vermont,209,378,57
50021,Mount Tabor,Vermont,15,47,7
23011,Mount Vernon,Massachusetts,437,418,61
27099,Mower,Minnesota,7690,6464,518
41051,Multnomah,Oregon,279384,83507,15207
13213,Murray,Georgia,1489,9512,90
27101,Murray,Minnesota,1676,2323,123
40099,Murray,Oklahoma,1443,2751,175
19139,Muscatine,Hawaii,7081,7535,365
13215,Muscogee,Georgia,38462,24348,462
26121,Muskegon,Michigan,37029,29655,6976
39119,Muskingum,Ohio,9653,18622,860
40101,Muskogee,Oklahoma,9516,9515,668
48347,Nacogdoches,Texas,6843,14411,264
31125,Nance,Nebraska,318,928,
06055,Napa,California,36513,19834,
23005,Naples,Massachusetts,733,1109,115
44009,Narragansett,Rhode Island,3560,2724,745
33011,Nashua,Nebraska,16093,14847,458
23003,Nashville Plt.,Massachusetts,4,9,3
12089,Nassau,Florida,11472,31704,390
56025,Natrona,Wyoming,6352,16866,1262
09009,Naugatuck,Connecticut,3707,6341,795
48349,Navarro,Texas,3411,10818,179
33005,Nelson,Nebraska,237,117,6
20131,Nemaha,Kansas,1415,2605,560
31127,Nemaha,Nebraska,791,1825,
20133,Neosho,Kansas,2069,2930,441
20135,Ness,Kansas,250,808,120
05099,Nevada,Arkansas,842,1628,46
06057,Nevada,California,27985,24882,
33011,New Boston,Nebraska,1109,1722,30
09003,New Britain,Connecticut,10378,5193,1369
09001,New Canaan,Connecticut,3631,5904,261
23003,New Canada,Massachusetts,90,105,18
33015,New Castle,Nebraska,355,380,5
33017,New Durham,Nebraska,455,855,22
09001,New Fairfield,Connecticut,2557,3492,309
23005,New Gloucester,Massachusetts,1251,1464,165
33001,New Hampton,Nebraska,453,653,22
09005,New Hartford,Connecticut,1272,2095,395
09009,New Haven,Connecticut,26902,4391,1896
50001,New Haven,Vermont,332,597,37
33011,New Ipswich,Nebraska,614,1542,24
23003,New Limerick,Massachusetts,87,188,15
09011,New London,Connecticut,4745,1523,607
33013,New London,Nebraska,1364,1189,25
09005,New Milford,Connecticut,4947,5975,901
23025,New Portland,Massachusetts,160,173,30
23007,New Sharon,Massachusetts,357,374,54
44009,New Shoreham,Rhode Island,569,140,63
23003,New Sweden,Massachusetts,103,129,34
23007,New Vineyard,Massachusetts,138,192,23
50005,Newark,Vermont,88,151,10
26123,Newaygo,Michigan,6944,12621,762
45071,Newberry,South Carolina,5374,7644,12
23019,Newburgh,Massachusetts,293,476,37
33013,Newbury,Nebraska,494,680,16
50017,Newbury,Vermont,316,489,39
23015,Newcastle,Massachusetts,742,358,46
50025,Newfane,Vermont,497,304,44
23031,Newfield,Massachusetts,267,401,54
33015,Newfields,Nebraska,422,586,12
09003,Newington,Connecticut,6345,5939,1394
33015,Newington,Nebraska,209,305,6
33015,Newmarket,Nebraska,2572,1821,61
23019,Newport,Massachusetts,480,766,56
33019,Newport,Nebraska,742,1296,42
44005,Newport,Rhode Island,5413,1754,712
50019,Newport,Vermont,389,847,50
50019,Newport Town,Vermont,141,378,18
23017,Newry,Massachusetts,118,112,19
05101,Newton,Arkansas,695,2203,193
13217,Newton,Georgia,23412,19449,280
33015,Newton,Nebraska,763,1200,37
48351,Newton,Texas,870,3771,29
09001,Newtown,Connecticut,6019,6552,969
16069,Nez Perce,Idaho,5385,8845,220
27103,Nicollet,Minnesota,9156,6132,445
56027,Niobrara,Wyoming,153,918,89
39121,Noble,Ohio,1338,3146,150
40103,Noble,Oklahoma,1252,2543,189
23015,Nobleboro,Massachusetts,509,470,52
27105,Nobles,Minnesota,3000,3734,237
48353,Nolan,Texas,807,3200,51
09005,Norfolk,Connecticut,478,360,56
27107,Norman,Minnesota,1280,1280,122
23025,Norridgewock,Massachusetts,603,724,86
23031,North Berwick,Massachusetts,981,1147,137
09009,North Branford,Connecticut,2113,4041,428
09005,North Canaan,Connecticut,605,806,128
33015,North Hampton,Nebraska,1190,1422,18
09009,North Haven,Connecticut,4423,7038,722
23013,North Haven,Massachusetts,192,63,10
50013,North Hero,Vermont,182,364,22
44009,North Kingstown,Rhode Island,6605,5092,1443
44007,North Providence,Rhode Island,5708,5129,1321
44007,North Smithfield,Rhode Island,2112,2338,556
09011,North Stonington,Connecticut,993,1333,255
23005,North Yarmouth,Massachusetts,1363,937,103
42095,Northampton,Pennsylvania,65749,47527,1846
23029,Northfield,Massachusetts,41,43,7
33013,Northfield,Nebraska,655,1020,40
50023,Northfield,Vermont,564,1217,51
23027,Northport,Massachusetts,520,360,37
33007,Northumberland,Nebraska,270,405,9
42097,Northumberland,Pennsylvania,12135,16122,564
33015,Northwood,Nebraska,805,1182,30
20137,Norton,Kansas,511,1187,193
50009,Norton,Vermont,12,56,3
09001,Norwalk,Connecticut,19326,11390,1564
23017,Norway,Massachusetts,952,1011,212
09011,Norwich,Connecticut,5617,4249,1092
50027,Norwich,Vermont,1337,745,43
33015,Nottingham,Nebraska,1066,1383,36
40105,Nowata,Oklahoma,1016,2319,171
31129,Nuckolls,Nebraska,340,1425,
48355,Nueces,Texas,39720,52918,1312
23003,Oakfield,Massachusetts,96,175,16
23011,Oakland,Massachusetts,1267,1366,213
26125,Oakland,Michigan,347080,244417,13770
47131,Obion,Tennessee,2053,7425,100
19141,O'Brien,Hawaii,1296,4472,83
26127,Oceana,Michigan,4260,6151,346
48357,Ochiltree,Texas,212,2169,26
13219,Oconee,Georgia,6015,14480,249
45073,Oconee,South Carolina,7945,19599,38
55083,Oconto,Wisconsin,5858,11490,243
26129,Ogemaw,Michigan,3335,5471,328
46102,Oglala Lakota (formerly Shannon),South Dakota,2778,214,44
17141,Ogle,Illinois,6384,10198,2428
13221,Oglethorpe,Georgia,1847,4568,70
23031,Ogunquit,Massachusetts,539,272,35
12091,Okaloosa,Florida,22408,59940,1534
12093,Okeechobee,Florida,3306,7730,203
40107,Okfuskee,Oklahoma,1241,1752,111
40109,Oklahoma,Oklahoma,126667,98994,7938
40111,Okmulgee,Oklahoma,4849,5846,343
09011,Old Lyme,Connecticut,1923,1988,338
23031,Old Orchrd Bch,Massachusetts,2603,1769,286
09007,Old Saybrook,Connecticut,2567,2845,468
23019,Old Town,Massachusetts,1733,1187,183
48359,Oldham,Texas,62,742,5
27109,Olmsted,Minnesota,38613,30517,2015
16071,Oneida,Idaho,200,1249,67
55085,Oneida,Wisconsin,7850,11248,502
26131,Ontonagon,Michigan,1293,1741,106
06059,Orange,California,543047,539951,
09009,Orange,Connecticut,2998,4196,357
12095,Orange,Florida,296257,174228,5234
33009,Orange,Nebraska,65,75,2
48361,Orange,Texas,4348,21724,214
50017,Orange,Vermont,67,326,13
45075,Orangeburg,South Carolina,21402,9222,19
33009,Orford,Nebraska,365,224,4
23003,Orient,Massachusetts,20,43,2
23009,Orland,Massachusetts,555,515,84
23019,Orono,Massachusetts,2969,1029,248
23019,Orrington,Massachusetts,826,1083,113
50001,Orwell,Vermont,150,410,55
20139,Osage,Kansas,2525,2964,817
40113,Osage,Oklahoma,6202,8629,524
23009,Osborn,Massachusetts,12,27,0
20141,Osborne,Kansas,413,907,178
12097,Osceola,Florida,68707,44627,1687
19143,Osceola,Hawaii,481,1922,28
26133,Osceola,Michigan,2901,6098,392
26135,Oscoda,Michigan,1226,2379,127
33003,Ossipee,Nebraska,552,1059,17
08089,Otero,Colorado,2913,4076,449
23009,Otis,Massachusetts,112,252,13
23017,Otisfield,Massachusetts,371,458,73
31131,Otoe,Nebraska,2107,4264,
26137,Otsego,Michigan,4064,6903,389
20143,Ottawa,Kansas,669,1497,272
26139,Ottawa,Michigan,47380,77691,3517
39123,Ottawa,Ohio,7695,9880,687
40115,Ottawa,Oklahoma,3502,4752,271
27111,Otter Tail,Minnesota,9873,16622,870
05103,Ouachita,Arkansas,3031,4227,128
08091,Ouray,Colorado,1868,1237,87
55087,Outagamie,Wisconsin,36290,45359,1765
47133,Overton,Tennessee,2213,4951,60
23013,Owl's Head,Massachusetts,450,392,41
16073,Owyhee,Idaho,772,2613,82
23003,Oxbow Plt.,Massachusetts,10,20,2
09009,Oxford,Connecticut,1800,4467,363
23017,Oxford,Massachusetts,533,991,205
23017,Oxford Cty Townships,Massachusetts,102,112,30
55089,Ozaukee,Wisconsin,18394,32069,713
19145,Page,Hawaii,1839,3702,94
23027,Palermo,Massachusetts,282,432,44
12099,Palm Beach,Florida,341409,241016,4299
23025,Palmyra,Massachusetts,251,538,57
19147,Palo Alto,Hawaii,1398,2320,70
48363,Palo Pinto,Texas,1529,7811,90
48365,Panola,Texas,1494,7182,61
50001,Panton,Vermont,110,185,6
23017,Paris,Massachusetts,761,948,329
08093,Park,Colorado,3645,5452,425
56029,Park,Wyoming,2277,8815,717
48367,Parker,Texas,8099,45981,745
23021,Parkman,Massachusetts,133,210,28
48369,Parmer,Texas,352,1680,14
23031,Parsonsfield,Massachusetts,326,423,48
12101,Pasco,Florida,86384,120753,3804
23019,Passadumkeag,Massachusetts,49,118,8
23019,Patten,Massachusetts,135,221,24
13223,Paulding,Georgia,19959,40784,562
39125,Paulding,Ohio,1965,4705,215
50021,Pawlet,Vermont,230,396,54
20145,Pawnee,Kansas,837,1145,260
31133,Pawnee,Nebraska,350,804,
40117,Pawnee,Oklahoma,1645,3076,207
44007,Pawtucket,Rhode Island,11087,3940,2024
16075,Payette,Idaho,1890,5553,152
40119,Payne,Oklahoma,10650,11193,914
13225,Peach,Georgia,4966,5432,47
50005,Peacham,Vermont,199,209,17
48371,Pecos,Texas,1167,2299,37
33011,Pelham,Nebraska,1897,3563,96
23029,Pembroke,Massachusetts,173,176,22
33013,Pembroke,Nebraska,1304,1582,35
27113,Pennington,Minnesota,2183,2949,227
46103,Pennington,South Dakota,17988,22944,738
23009,Penobscot,Massachusetts,423,249,35
23019,Penobscot Nation Vot Dst,Massachusetts,99,32,61
17143,Peoria,Illinois,31238,28254,5256
55091,Pepin,Wisconsin,1333,1745,57
23003,Perham,Massachusetts,46,110,9
31135,Perkins,Nebraska,195,1029,
46105,Perkins,South Dakota,368,953,23
01105,Perry,Alabama,3182,1061,3
05105,Perry,Arkansas,838,2731,132
17145,Perry,Illinois,3077,4309,1088
23029,Perry,Massachusetts,177,193,25
39127,Perry,Ohio,3754,7418,420
42099,Perry,Pennsylvania,5905,10915,376
47135,Perry,Tennessee,654,1771,22
23017,Peru,Massachusetts,264,413,86
50003,Peru,Vermont,97,103,4
33011,Peterborough,Nebraska,2167,1168,54
31137,Phelps,Nebraska,693,3162,
42101,Philadelphia,Pennsylvania,484124,64514,5537
05107,Phillips,Arkansas,2923,2401,120
08095,Phillips,Colorado,397,1583,76
20147,Phillips,Kansas,518,1419,233
23007,Phillips,Massachusetts,233,247,28
23023,Phippsburg,Massachusetts,622,593,65
17147,Piatt,Illinois,2180,4698,712
39129,Pickaway,Ohio,6219,13230,541
01107,Pickens,Alabama,3672,4636,
13227,Pickens,Georgia,1901,11331,130
45077,Pickens,South Carolina,10393,28139,82
47137,Pickett,Tennessee,586,1689,9
13229,Pierce,Georgia,738,6123,23
31139,Pierce,Nebraska,398,2377,
55093,Pierce,Wisconsin,8193,8741,567
33009,Piermont,Nebraska,165,171,4
01109,Pike,Alabama,4176,6226,11
05109,Pike,Arkansas,563,2708,87
13231,Pike,Georgia,1164,7322,57
17149,Pike,Illinois,1232,2633,2682
39131,Pike,Ohio,3237,5360,269
42103,Pike,Pennsylvania,9074,11408,318
27115,Pine,Minnesota,4793,6240,524
12103,Pinellas,Florida,220818,207677,6799
(blank),Pinkham's Grant,Nebraska,1,0,0
27117,Pipestone,Minnesota,1228,2379,104
08097,Pitkin,Colorado,7244,2354,232
33007,Pittsburg,Nebraska,73,306,4
40121,Pittsburg,Oklahoma,4842,7986,557
23025,Pittsfield,Massachusetts,635,823,97
33013,Pittsfield,Nebraska,480,888,43
50021,Pittsfield,Vermont,74,167,14
50021,Pittsford,Vermont,334,855,60
23011,Pittston,Massachusetts,545,761,80
06061,Placer,California,72270,103157,
09015,Plainfield,Connecticut,1694,2735,546
33019,Plainfield,Nebraska,777,478,18
50023,Plainfield,Vermont,369,254,14
09003,Plainville,Connecticut,2738,3840,794
33015,Plaistow,Nebraska,1171,1872,53
31141,Platte,Nebraska,2473,8570,
56031,Platte,Wyoming,845,2644,287
23029,Pleasant Point Votng Dst,Massachusetts,81,29,34
23025,Pleasant Ridge Plt.,Massachusetts,17,21,3
06063,Plumas,California,3433,5807,
09005,Plymouth,Connecticut,1242,2840,342
19149,Plymouth,Hawaii,2717,7941,171
23019,Plymouth,Massachusetts,159,332,28
33009,Plymouth,Nebraska,1672,829,70
50027,Plymouth,Vermont,102,143,16
19151,Pocahontas,Hawaii,962,2091,72
05111,Poinsett,Arkansas,1194,4690,225
23001,Poland,Massachusetts,1079,1428,204
05113,Polk,Arkansas,904,4903,249
12105,Polk,Florida,104057,136711,3645
13233,Polk,Georgia,2588,10177,96
19153,Polk,Hawaii,120257,82473,4151
27119,Polk,Minnesota,4642,6736,418
31143,Polk,Nebraska,438,1650,
41053,Polk,Oregon,15529,19341,2445
47139,Polk,Tennessee,1422,4359,52
48373,Polk,Texas,3378,13130,220
55095,Polk,Wisconsin,7333,10866,404
09015,Pomfret,Connecticut,890,919,175
50027,Pomfret,Vermont,217,283,20
40123,Pontotoc,Oklahoma,5293,6233,363
05115,Pope,Arkansas,3756,13437,763
17151,Pope,Illinois,433,1091,197
27121,Pope,Minnesota,2276,3014,151
39133,Portage,Ohio,28679,29563,2427
55097,Portage,Wisconsin,18007,15958,906
23003,Portage Lake,Massachusetts,72,111,20
23017,Porter,Massachusetts,228,383,46
09007,Portland,Connecticut,1926,2282,529
23005,Portland,Massachusetts,26237,5675,1364
33015,Portsmouth,Nebraska,7226,3864,113
44005,Portsmouth,Rhode Island,4427,2674,795
20149,Pottawatomie,Kansas,3344,5384,1093
40125,Pottawatomie,Oklahoma,8093,11996,933
19155,Pottawattamie,Hawaii,14234,19036,859
42105,Potter,Pennsylvania,1452,4687,109
46107,Potter,South Dakota,373,821,15
48375,Potter,Texas,6674,17299,389
50021,Poultney,Vermont,391,715,90
16077,Power,Idaho,681,1456,57
19157,Poweshiek,Hawaii,3998,4160,157
23005,Pownal,Massachusetts,513,415,64
50003,Pownal,Vermont,492,635,164
05117,Prairie,Arkansas,560,2256,44
20151,Pratt,Kansas,1221,1701,347
39135,Preble,Ohio,3678,11389,756
48377,Presidio,Texas,1157,465,30
23003,Presque Isle,Massachusetts,1250,1656,297
26141,Presque Isle,Michigan,2704,3751,222
09011,Preston,Connecticut,750,1167,241
55099,Price,Wisconsin,2585,3996,98
24033,Prince George's,Maryland,225889,89925,3171
23029,Princeton,Massachusetts,108,214,26
50021,Proctor,Vermont,182,448,53
09009,Prospect,Connecticut,1254,3344,342
23027,Prospect,Massachusetts,131,170,16
44007,Providence,Rhode Island,33527,6027,3276
08099,Prowers,Colorado,1090,2898,162
08101,Pueblo,Colorado,33674,29545,3237
05119,Pulaski,Arkansas,69265,62510,2892
13235,Pulaski,Georgia,1079,2527,16
17153,Pulaski,Illinois,1005,1094,256
40127,Pushmataha,Oklahoma,1106,2102,125
09015,Putnam,Connecticut,1229,1500,369
12107,Putnam,Florida,9011,18721,392
13237,Putnam,Georgia,2579,6704,52
17155,Putnam,Illinois,1088,1217,233
39137,Putnam,Ohio,2672,11875,332
47141,Putnam,Tennessee,7710,16407,252
50025,Putney,Vermont,863,280,59
24035,Queen Anne's,Maryland,3268,19503,200
13239,Quitman,Georgia,410,522,8
13241,Rabun,Georgia,1428,6063,87
55101,Racine,Wisconsin,40498,44770,1922
48379,Rains,Texas,566,3810,31
27123,Ramsey,Minnesota,170553,63685,9798
48381,Randall,Texas,8065,39586,717
01111,Randolph,Alabama,1859,5729,12
05121,Randolph,Arkansas,1063,4285,314
13243,Randolph,Georgia,1518,1257,14
17157,Randolph,Illinois,4955,5939,1271
23011,Randolph,Massachusetts,384,375,59
33007,Randolph,Nebraska,144,72,2
50017,Randolph,Vermont,701,1218,83
23007,Rangeley,Massachusetts,257,334,31
23007,Rangeley Plt.,Massachusetts,50,85,3
20153,Rawlins,Kansas,333,771,112
23005,Raymond,Massachusetts,1117,1273,133
33015,Raymond,Nebraska,1318,2514,56
23011,Readfield,Massachusetts,753,621,92
50027,Reading,Vermont,113,207,33
50003,Readsboro,Vermont,130,143,23
48383,Reagan,Texas,127,697,12
48385,Real,Texas,213,1341,12
27125,Red Lake,Minnesota,724,855,64
48387,Red River,Texas,904,3476,26
31145,Red Willow,Nebraska,728,3161,
09001,Redding,Connecticut,2525,2119,199
27127,Redwood,Minnesota,2154,3855,197
23003,Reed Plt.,Massachusetts,16,41,4
48389,Reeves,Texas,1123,1210,24
48391,Refugio,Texas,751,1726,19
20155,Reno,Kansas,8799,9892,2331
27129,Renville,Minnesota,2470,3562,238
20157,Republic,Kansas,592,1245,188
47143,Rhea,Tennessee,1926,7382,86
20159,Rice,Kansas,963,1729,396
27131,Rice,Minnesota,14910,12353,1117
31147,Richardson,Nebraska,829,2262,
50011,Richford,Vermont,179,418,31
17159,Richland,Illinois,1800,3692,544
39139,Richland,Ohio,14827,28381,1476
45079,Richland,South Carolina,99476,41793,169
55103,Richland,Wisconsin,3623,3285,145
13245,Richmond,Georgia,47531,22076,548
23023,Richmond,Massachusetts,695,796,109
33005,Richmond,Nebraska,217,293,8
44009,Richmond,Rhode Island,1373,1488,426
50007,Richmond,Vermont,1103,1177,50
09001,Ridgefield,Connecticut,6312,5904,575
20161,Riley,Kansas,11280,6514,2068
33005,Rindge,Nebraska,931,1579,45
19159,Ringgold,Hawaii,804,1476,36
08103,Rio Blanco,Colorado,488,2473,92
08105,Rio Grande,Colorado,1912,2795,224
23025,Ripley,Massachusetts,88,118,11
50001,Ripton,Vermont,183,105,11
06065,Riverside,California,319845,322243,
47145,Roane,Tennessee,5207,13868,209
23029,Robbinston,Massachusetts,113,141,15
46109,Roberts,South Dakota,2062,1643,40
48393,Roberts,Texas,16,448,5
47147,Robertson,Tennessee,7177,16816,165
48395,Robertson,Texas,1753,4448,52
33017,Rochester,Nebraska,4560,6799,208
50027,Rochester,Vermont,257,316,27
27133,Rock,Minnesota,1390,2288,87
31149,Rock,Nebraska,94,573,
55105,Rock,Wisconsin,39680,26904,1782
17161,Rock Island,Illinois,25774,21434,3491
13247,Rockdale,Georgia,24725,11703,227
50025,Rockingham,Vermont,834,697,119
23013,Rockland,Massachusetts,1895,943,148
23013,Rockport,Massachusetts,1283,675,94
48397,Rockwall,Texas,9432,28582,622
09003,Rocky Hill,Connecticut,3679,3988,829
40129,Roger Mills,Oklahoma,283,1157,60
40131,Rogers,Oklahoma,10605,21450,1069
33017,Rollinsford,Nebraska,605,644,23
23011,Rome,Massachusetts,263,234,32
20163,Rooks,Kansas,506,1409,236
23029,Roque Bluffs,Massachusetts,89,51,7
26143,Roscommon,Michigan,4561,6859,380
27135,Roseau,Minnesota,1915,4335,192
39141,Ross,Ohio,8760,13987,700
08107,Routt,Colorado,8163,4787,407
09005,Roxbury,Connecticut,621,649,80
23017,Roxbury,Massachusetts,78,105,18
33005,Roxbury,Nebraska,76,36,2
50023,Roxbury,Vermont,119,187,24
50027,Royalton,Vermont,458,615,81
23017,Rumford,Massachusetts,991,995,215
33009,Rumney,Nebraska,278,433,10
48399,Runnels,Texas,345,2885,28
50003,Rupert,Vermont,127,199,22
20165,Rush,Kansas,403,754,147
48401,Rusk,Texas,3233,12864,147
55107,Rusk,Wisconsin,2185,3797,117
01113,Russell,Alabama,7861,7166,17
20167,Russell,Kansas,783,1564,340
47149,Rutherford,Tennessee,41108,56957,908
50021,Rutland,Vermont,1718,3524,312
50021,Rutland Town,Vermont,486,1357,85
33015,Rye,Nebraska,1714,1816,26
50005,Ryegate,Vermont,109,311,10
23001,Sabattus,Massachusetts,728,1198,146
48403,Sabine,Texas,458,3477,23
19161,Sac,Hawaii,1253,2965,92
23031,Saco,Massachusetts,5127,3492,493
06067,Sacramento,California,302696,212010,
26145,Saginaw,Michigan,42693,36306,1999
08109,Saguache,Colorado,1529,1014,127
23003,Saint Agatha,Massachusetts,239,194,38
05123,Saint Francis,Arkansas,3019,2660,132
09011,Salem,Connecticut,780,1083,199
33015,Salem,Nebraska,4036,7293,134
05125,Saline,Arkansas,9676,30756,1146
17165,Saline,Illinois,3332,4608,1396
20169,Saline,Kansas,8181,8384,1814
31151,Saline,Nebraska,1815,2406,
09005,Salisbury,Connecticut,1422,582,147
33013,Salisbury,Nebraska,235,400,14
50001,Salisbury,Vermont,143,316,15
45081,Saluda,South Carolina,2356,4516,4
48405,San Augustine,Texas,684,2296,20
06069,San Benito,California,11274,8815,
06071,San Bernardino,California,276874,260379,
06073,San Diego,California,658346,499532,
06075,San Francisco,California,312181,49181,
48407,San Jacinto,Texas,1529,7722,84
06077,San Joaquin,California,101474,92966,
08111,San Juan,Colorado,271,167,12
06079,San Luis Obispo,California,65117,61137,
06081,San Mateo,California,213282,70242,
08113,San Miguel,Colorado,3047,923,115
48409,San Patricio,Texas,5842,12173,201
48411,San Saba,Texas,211,1835,13
46111,Sanborn,South Dakota,419,593,16
33001,Sanbornton,Nebraska,580,915,21
50003,Sandgate,Vermont,77,99,17
33015,Sandown,Nebraska,928,1732,56
39143,Sandusky,Ohio,8721,12373,1019
33003,Sandwich,Nebraska,523,391,5
23007,Sandy River Plt.,Massachusetts,46,40,1
23031,Sanford,Massachusetts,3374,3464,493
17167,Sangamon,Illinois,36538,39099,10026
23021,Sangerville,Massachusetts,204,323,26
26151,Sanilac,Michigan,5383,10443,576
06083,Santa Barbara,California,93841,61300,
06085,Santa Clara,California,438758,175791,
06087,Santa Cruz,California,91523,27665,
12113,Santa Rosa,Florida,18207,56148,1212
12115,Sarasota,Florida,94986,113211,2751
31153,Sarpy,Nebraska,27632,39928,
55111,Sauk,Wisconsin,15630,12616,686
31155,Saunders,Nebraska,3016,6508,
55113,Sawyer,Wisconsin,3484,4542,171
23005,Scarborough,Massachusetts,6110,4917,545
48413,Schleicher,Texas,187,758,12
13249,Schley,Georgia,353,1565,15
26153,Schoolcraft,Michigan,1533,2094,116
17169,Schuyler,Illinois,973,1525,579
42107,Schuylkill,Pennsylvania,21179,26640,899
39145,Scioto,Ohio,8806,14499,540
44007,Scituate,Rhode Island,1657,3053,539
09015,Scotland,Connecticut,265,432,80
05127,Scott,Arkansas,390,2331,158
19163,Scott,Hawaii,35147,32750,1358
17171,Scott,Illinois,388,882,795
20171,Scott,Kansas,324,1244,296
27139,Scott,Minnesota,29223,34201,2616
47151,Scott,Tennessee,961,4472,52
31157,Scotts Bluff,Nebraska,3439,7241,
13251,Screven,Georgia,2131,3268,15
48415,Scurry,Texas,577,3750,41
33015,Seabrook,Nebraska,1114,1993,34
05129,Searcy,Arkansas,524,2512,158
50003,Searsburg,Vermont,12,19,5
23027,Searsmont,Massachusetts,370,320,51
23027,Searsport,Massachusetts,626,532,70
23005,Sebago,Massachusetts,356,529,40
05131,Sebastian,Arkansas,8316,23785,1064
23021,Sebec,Massachusetts,97,212,15
23019,Seboeis Plt.,Massachusetts,14,16,0
08115,Sedgwick,Colorado,290,859,60
20173,Sedgwick,Kansas,81011,70879,16013
23009,Sedgwick,Massachusetts,393,242,37
12117,Seminole,Florida,100197,96622,2397
13253,Seminole,Georgia,1061,2149,17
40133,Seminole,Oklahoma,2607,3681,286
39147,Seneca,Ohio,6457,11521,772
47153,Sequatchie,Tennessee,1185,3766,54
40135,Sequoyah,Oklahoma,4480,6695,307
05133,Sevier,Arkansas,682,2412,108
47155,Sevier,Tennessee,6442,23059,553
20175,Seward,Kansas,1394,2009,412
31159,Seward,Nebraska,2247,4812,
09009,Seymour,Connecticut,2234,4279,512
48417,Shackelford,Texas,87,1190,8
50003,Shaftsbury,Vermont,633,817,127
23031,Shapleigh,Massachusetts,451,722,82
09005,Sharon,Connecticut,740,516,95
33011,Sharon,Nebraska,115,108,1
50027,Sharon,Vermont,277,340,31
05135,Sharp,Arkansas,1038,4430,202
06089,Shasta,California,20256,49825,
55115,Shawano,Wisconsin,6121,11478,401
20177,Shawnee,Kansas,40936,23933,5805
55117,Sheboygan,Wisconsin,20801,31520,926
50005,Sheffield,Vermont,65,169,14
33007,Shelburne,Nebraska,95,112,3
50007,Shelburne,Vermont,1828,2369,78
01117,Shelby,Alabama,26928,56989,125
19165,Shelby,Hawaii,1450,3537,82
17173,Shelby,Illinois,1975,5694,1477
39149,Shelby,Ohio,4032,13924,628
47157,Shelby,Tennessee,175478,106594,8076
48419,Shelby,Texas,1366,6132,44
50011,Sheldon,Vermont,121,512,20
09001,Shelton,Connecticut,5993,11058,806
27141,Sherburne,Minnesota,13851,23721,1659
20179,Sheridan,Kansas,219,795,124
31161,Sheridan,Nebraska,498,1513,
56033,Sheridan,Wyoming,2667,8727,420
09001,Sherman,Connecticut,856,896,85
20181,Sherman,Kansas,510,1376,217
23003,Sherman,Massachusetts,121,321,41
31163,Sherman,Nebraska,346,948,
41055,Sherman,Oregon,190,736,59
48421,Sherman,Texas,74,701,42
26155,Shiawassee,Michigan,13834,14943,1013
23021,Shirley,Massachusetts,36,78,9
50001,Shoreham,Vermont,192,353,21
16079,Shoshone,Idaho,1623,2564,76
50021,Shrewsbury,Vermont,194,314,28
