fipscode,county,state,dem_votes,rep_votes,other_votes
40061,Haskell,Oklahoma,1525,1901,0
40063,Hughes,Oklahoma,1642,1881,0
40065,Jackson,Oklahoma,2050,3950,0
40067,Jefferson,Oklahoma,943,881,0
40069,Johnston,Oklahoma,1231,1713,0
40071,Kay,Oklahoma,4970,8656,0
40073,Kingfisher,Oklahoma,1295,3504,0
40075,Kiowa,Oklahoma,1250,1424,0
40077,Latimer,Oklahoma,1467,1610,0
40079,Le Flore,Oklahoma,5950,7040,0
40081,Lincoln,Oklahoma,3838,6976,0
40083,Logan,Oklahoma,4098,8848,0
40085,Love,Oklahoma,1107,1554,0
40087,McClain,Oklahoma,3817,7248,0
40089,McCurtain,Oklahoma,4035,4312,0
40091,McIntosh,Oklahoma,2921,3244,0
40093,Major,Oklahoma,791,2221,0
40095,Marshall,Oklahoma,1485,2528,0
40097,Mayes,Oklahoma,4768,6992,0
40099,Murray,Oklahoma,1802,2177,0
40101,Muskogee,Oklahoma,8348,9405,0
40103,Noble,Oklahoma,1200,2782,0
40105,Nowata,Oklahoma,1300,1981,0
40107,Okfuskee,Oklahoma,1405,1619,0
40109,Oklahoma,Oklahoma,82316,111614,0
40111,Okmulgee,Oklahoma,4906,5393,0
40113,Osage,Oklahoma,6473,7938,0
40115,Ottawa,Oklahoma,3138,3985,0
40117,Pawnee,Oklahoma,1813,3030,0
40119,Payne,Oklahoma,8258,11633,0
40121,Pittsburg,Oklahoma,5671,6808,0
40123,Pontotoc,Oklahoma,4412,5365,0
40125,Pottawatomie,Oklahoma,6536,11832,0
40127,Pushmataha,Oklahoma,1525,1901,0
40129,Roger Mills,Oklahoma,413,923,0
40131,Rogers,Oklahoma,9171,18874,0
40133,Seminole,Oklahoma,2689,3637,0
40135,Sequoyah,Oklahoma,4497,5659,0
40137,Stephens,Oklahoma,8217,6458,0
40139,Texas,Oklahoma,889,3545,0
40141,Tillman,Oklahoma,1020,1083,0
40143,Tulsa,Oklahoma,63558,105060,0
40145,Wagoner,Oklahoma,6678,14314,0
40147,Washington,Oklahoma,5039,11548,0
40149,Washita,Oklahoma,1333,2265,0
40151,Woods,Oklahoma,1043,2042,0
40153,Woodward,Oklahoma,1523,4082,0
41001,Baker,Oregon,1949,4953,374
41003,Benton,Oregon,21498,13767,924
41005,Clackamas,Oregon,69250,83516,3521
41007,Clatsop,Oregon,7654,6792,467
41009,Columbia,Oregon,8973,10302,915
41011,Coos,Oregon,10456,13652,1235
41013,Crook,Oregon,2314,6231,317
41015,Curry,Oregon,3986,5761,534
41017,Deschutes,Oregon,24289,37706,1788
41019,Douglas,Oregon,14072,27438,1825
41021,Gilliam,Oregon,308,620,34
41023,Grant,Oregon,749,2576,144
41025,Harney,Oregon,800,2436,132
41027,Hood River,Oregon,4778,3434,215
41029,Jackson,Oregon,32360,42715,2615
41031,Jefferson,Oregon,2132,4240,230
41033,Josephine,Oregon,11558,20025,1707
41035,Klamath,Oregon,5820,16295,1043
41037,Lake,Oregon,658,2323,150
41039,Lane,Oregon,81731,57394,4388
41041,Lincoln,Oregon,10484,8540,767
41043,Linn,Oregon,14466,25370,1716
41045,Malheur,Oregon,1884,5440,408
41047,Marion,Oregon,44795,53177,2964
41049,Morrow,Oregon,850,2184,141
41051,Multnomah,Oregon,198157,76915,5778
41053,Polk,Oregon,12899,15966,859
41055,Sherman,Oregon,238,634,33
41057,Tillamook,Oregon,5072,5604,355
41059,Umatilla,Oregon,6321,12574,808
41061,Union,Oregon,3366,6869,417
41063,Wallowa,Oregon,1088,2581,131
41065,Wasco,Oregon,4024,4938,344
41067,Washington,Oregon,92811,89926,4296
41069,Wheeler,Oregon,216,500,38
41071,Yamhill,Oregon,14519,20893,1123
42001,Adams,Pennsylvania,8474,22696,0
42003,Allegheny,Pennsylvania,213429,213889,0
42005,Armstrong,Pennsylvania,6595,16096,0
42007,Beaver,Pennsylvania,25163,32670,0
42009,Bedford,Pennsylvania,3639,12873,0
42011,Berks,Pennsylvania,45746,66758,0
42013,Blair,Pennsylvania,9750,26199,0
42015,Bradford,Pennsylvania,4741,12474,0
42017,Bucks,Pennsylvania,102144,126190,0
42019,Butler,Pennsylvania,18404,47151,0
42021,Cambria,Pennsylvania,20102,27444,0
42023,Cameron,Pennsylvania,461,1100,0
42025,Carbon,Pennsylvania,7834,11297,0
42027,Centre,Pennsylvania,20407,24458,0
42029,Chester,Pennsylvania,76440,97112,0
42031,Clarion,Pennsylvania,3566,8827,0
42033,Clearfield,Pennsylvania,9007,15685,0
42035,Clinton,Pennsylvania,3625,5676,0
42037,Columbia,Pennsylvania,6136,12151,0
42039,Crawford,Pennsylvania,8891,17883,0
42041,Cumberland,Pennsylvania,24531,56284,0
42043,Dauphin,Pennsylvania,34813,53261,0
42045,Delaware,Pennsylvania,106704,95448,0
42047,Elk,Pennsylvania,3935,6374,0
42049,Erie,Pennsylvania,42581,42752,0
42051,Fayette,Pennsylvania,15106,18994,0
42053,Forest,Pennsylvania,633,1257,0
42055,Franklin,Pennsylvania,10295,33559,0
42057,Fulton,Pennsylvania,945,3521,0
42059,Greene,Pennsylvania,5153,6000,0
42061,Huntingdon,Pennsylvania,3629,9764,0
42063,Indiana,Pennsylvania,8842,16520,0
42065,Jefferson,Pennsylvania,3420,10017,0
42067,Juniata,Pennsylvania,1534,5834,0
42069,Lackawanna,Pennsylvania,38300,31342,0
42071,Lancaster,Pennsylvania,43268,106430,0
42073,Lawrence,Pennsylvania,11499,16489,0
42075,Lebanon,Pennsylvania,10340,29534,0
42077,Lehigh,Pennsylvania,43261,52769,0
42079,Luzerne,Pennsylvania,43392,49734,0
42081,Lycoming,Pennsylvania,9278,25154,0
42083,McKean,Pennsylvania,2763,7117,0
42085,Mercer,Pennsylvania,15047,21146,0
42087,Mifflin,Pennsylvania,2587,9642,0
42089,Monroe,Pennsylvania,18082,21162,0
42091,Montgomery,Pennsylvania,149080,139244,0
42093,Montour,Pennsylvania,1815,3896,0
42095,Northampton,Pennsylvania,38871,45986,0
42097,Northumberland,Pennsylvania,8393,17781,0
42099,Perry,Pennsylvania,3019,11568,0
42101,Philadelphia,Pennsylvania,350431,72352,0
42103,Pike,Pennsylvania,5472,9894,0
42105,Potter,Pennsylvania,1257,4053,0
42107,Schuylkill,Pennsylvania,16535,28659,0
42109,Snyder,Pennsylvania,2712,8591,0
42111,Somerset,Pennsylvania,7294,18542,0
42113,Sullivan,Pennsylvania,682,1654,0
42115,Susquehanna,Pennsylvania,4394,9612,0
42117,Tioga,Pennsylvania,2933,9069,0
42119,Union,Pennsylvania,3668,8121,0
42121,Venango,Pennsylvania,4955,10937,0
42123,Warren,Pennsylvania,3996,8194,0
42125,Washington,Pennsylvania,28211,41984,0
42127,Wayne,Pennsylvania,5087,10747,0
42129,Westmoreland,Pennsylvania,40440,84762,0
42131,Wyoming,Pennsylvania,3017,5901,0
42133,York,Pennsylvania,38034,92483,0
45001,Abbeville,South Carolina,3807,3359,155
45003,Aiken,South Carolina,17874,30268,846
45005,Allendale,South Carolina,1926,564,61
45007,Anderson,South Carolina,19954,28682,1163
45009,Bamberg,South Carolina,3086,1661,79
45011,Barnwell,South Carolina,3469,3327,143
45013,Beaufort,South Carolina,20229,29958,894
45015,Berkeley,South Carolina,17979,24164,927
45017,Calhoun,South Carolina,3126,2642,85
45019,Charleston,South Carolina,51917,48905,1850
45021,Cherokee,South Carolina,5931,8066,305
45023,Chester,South Carolina,5231,4007,185
45025,Chesterfield,South Carolina,6232,4797,117
45027,Clarendon,South Carolina,6383,4733,190
45029,Colleton,South Carolina,6535,6227,283
45031,Darlington,South Carolina,11284,9844,227
45033,Dillon,South Carolina,4621,3127,95
45035,Dorchester,South Carolina,14395,20811,700
45037,Edgefield,South Carolina,3623,4447,110
45039,Fairfield,South Carolina,5931,2754,155
45041,Florence,South Carolina,20594,19253,531
45043,Georgetown,South Carolina,9661,11285,290
45045,Greenville,South Carolina,52376,78235,2428
45047,Greenwood,South Carolina,9521,10221,386
45049,Hampton,South Carolina,4030,2195,120
45051,Horry,South Carolina,23778,45001,1329
45053,Jasper,South Carolina,3643,2469,129
45055,Kershaw,South Carolina,12662,9393,196
45057,Lancaster,South Carolina,10358,11650,332
45059,Laurens,South Carolina,7872,9260,337
45061,Lee,South Carolina,4532,1985,90
45063,Lexington,South Carolina,31787,50167,1419
45067,Marion,South Carolina,6822,3391,129
45069,Marlboro,South Carolina,4833,2269,101
45065,McCormick,South Carolina,1933,1995,62
45071,Newberry,South Carolina,5705,6237,164
45073,Oconee,South Carolina,8072,12361,720
45075,Orangeburg,South Carolina,19861,8352,351
45077,Pickens,South Carolina,10033,19435,759
45079,Richland,South Carolina,79378,36899,1433
45081,Saluda,South Carolina,2909,3268,104
45083,Spartanburg,South Carolina,31074,41593,1293
45085,Sumter,South Carolina,16769,12396,393
45087,Union,South Carolina,4966,4014,196
45089,Williamsburg,South Carolina,7977,3393,209
45091,York,South Carolina,25855,41465,1068
46003,Aurora,South Dakota,592,788,0
46005,Beadle,South Dakota,2952,3931,0
46007,Bennett,South Dakota,415,619,0
46009,Bon Homme,South Dakota,1257,1553,0
46011,Brookings,South Dakota,4471,6555,0
46013,Brown,South Dakota,5816,8541,0
46015,Brule,South Dakota,827,1301,0
46017,Buffalo,South Dakota,323,124,0
46019,Butte,South Dakota,1095,2575,0
46021,Campbell,South Dakota,166,616,0
46023,Charles Mix,South Dakota,1391,2107,0
46025,Clark,South Dakota,702,979,0
46027,Clay,South Dakota,2339,2302,0
46029,Codington,South Dakota,3908,6352,0
46031,Corson,South Dakota,426,425,0
46033,Custer,South Dakota,1342,2598,0
46035,Davison,South Dakota,2668,4575,0
46037,Day,South Dakota,1413,1321,0
46039,Deuel,South Dakota,853,1184,0
46041,Dewey,South Dakota,882,655,0
46043,Douglas,South Dakota,396,1255,0
46045,Edmunds,South Dakota,650,1131,0
46047,Fall River,South Dakota,1042,2025,0
46049,Faulk,South Dakota,394,693,0
46051,Grant,South Dakota,1370,2087,0
46053,Gregory,South Dakota,737,1307,0
46055,Haakon,South Dakota,246,783,0
46057,Hamlin,South Dakota,942,1692,0
46059,Hand,South Dakota,872,967,0
46061,Hanson,South Dakota,556,1170,0
46063,Harding,South Dakota,206,465,0
46065,Hughes,South Dakota,2087,5626,0
46067,Hutchinson,South Dakota,1080,2091,0
46069,Hyde,South Dakota,234,483,0
46071,Jackson,South Dakota,335,614,0
46073,Jerauld,South Dakota,516,611,0
46075,Jones,South Dakota,152,427,0
46077,Kingsbury,South Dakota,1036,1426,0
46079,Lake,South Dakota,1925,3225,0
46081,Lawrence,South Dakota,3726,6397,0
46083,Lincoln,South Dakota,6087,11831,0
46085,Lyman,South Dakota,542,840,0
46091,Marshall,South Dakota,874,965,0
46087,McCook,South Dakota,987,1517,0
46089,McPherson,South Dakota,294,901,0
46093,Meade,South Dakota,2843,6447,0
46095,Mellette,South Dakota,342,402,0
46097,Miner,South Dakota,522,595,0
46099,Minnehaha,South Dakota,26528,38314,0
46101,Moody,South Dakota,1196,1534,0
46103,Pennington,South Dakota,12319,24443,0
46105,Perkins,South Dakota,509,843,0
46107,Potter,South Dakota,374,936,0
46109,Roberts,South Dakota,1956,1852,0
46111,Sanborn,South Dakota,484,673,0
46102,Oglala Lakota,South Dakota,1959,423,0
46115,Spink,South Dakota,1277,1644,0
46117,Stanley,South Dakota,471,950,0
46119,Sully,South Dakota,211,529,0
46121,Todd,South Dakota,1324,630,0
46123,Tripp,South Dakota,765,1745,0
46125,Turner,South Dakota,1505,2290,0
46127,Union,South Dakota,2102,3874,0
46129,Walworth,South Dakota,630,1595,0
46135,Yankton,South Dakota,3220,5406,0
46137,Ziebach,South Dakota,376,291,0
47001,Anderson,Tennessee,4785,13938,502
47003,Bedford,Tennessee,2773,6808,215
47005,Benton,Tennessee,2382,2590,71
47007,Bledsoe,Tennessee,1214,2527,73
47009,Blount,Tennessee,5449,23786,728
47011,Bradley,Tennessee,3477,17522,344
47013,Campbell,Tennessee,2149,6309,214
47015,Cannon,Tennessee,1415,2412,94
47017,Carroll,Tennessee,3484,4724,120
47019,Carter,Tennessee,3001,10783,223
47021,Cheatham,Tennessee,2969,7017,195
47023,Chester,Tennessee,1147,2763,72
47025,Claiborne,Tennessee,1463,4768,173
47027,Clay,Tennessee,778,1179,39
47029,Cocke,Tennessee,1863,6385,188
47031,Coffee,Tennessee,3872,9436,283
47033,Crockett,Tennessee,1504,2818,48
47035,Cumberland,Tennessee,4061,15550,399
47037,Davidson,Tennessee,76427,75381,3810
47039,Decatur,Tennessee,1351,1820,61
47041,DeKalb,Tennessee,1947,2870,97
47043,Dickson,Tennessee,4150,7812,228
47045,Dyer,Tennessee,2848,6576,467
47047,Fayette,Tennessee,3667,8490,187
47049,Fentress,Tennessee,1374,3630,77
47051,Franklin,Tennessee,4272,7792,236
47053,Gibson,Tennessee,6152,8664,233
47055,Giles,Tennessee,3074,4936,183
47057,Grainger,Tennessee,1034,3399,112
47059,Greene,Tennessee,3315,12066,324
47061,Grundy,Tennessee,1292,1693,89
47063,Hamblen,Tennessee,2608,10798,181
47065,Hamilton,Tennessee,28556,57090,1393
47067,Hancock,Tennessee,305,923,32
47069,Hardeman,Tennessee,3044,3250,148
47071,Hardin,Tennessee,1810,4315,120
47073,Hawkins,Tennessee,2817,9320,241
47075,Haywood,Tennessee,2853,2462,72
47077,Henderson,Tennessee,1791,4328,115
47079,Henry,Tennessee,4129,5261,140
47081,Hickman,Tennessee,2000,3156,122
47083,Houston,Tennessee,1055,1016,50
47085,Humphreys,Tennessee,2232,2689,94
47087,Jackson,Tennessee,1333,1587,73
47089,Jefferson,Tennessee,2040,8895,248
47091,Johnson,Tennessee,1033,3452,82
47093,Knox,Tennessee,17869,84915,1958
47095,Lake,Tennessee,688,661,46
47097,Lauderdale,Tennessee,2686,3369,100
47099,Lawrence,Tennessee,3714,7722,169
47101,Lewis,Tennessee,1197,2235,92
47103,Lincoln,Tennessee,2070,6196,304
47105,Loudon,Tennessee,2413,12552,330
47111,Macon,Tennessee,1465,3349,96
47113,Madison,Tennessee,12214,15762,300
47115,Marion,Tennessee,2616,4579,135
47117,Marshall,Tennessee,2620,4810,145
47119,Maury,Tennessee,7612,15190,389
47107,McMinn,Tennessee,2462,8711,194
47109,McNairy,Tennessee,2343,4357,103
47121,Meigs,Tennessee,780,1804,58
47123,Monroe,Tennessee,2399,7795,196
47125,Montgomery,Tennessee,11159,19227,726
47127,Moore,Tennessee,579,1435,78
47129,Morgan,Tennessee,1187,3032,124
47131,Obion,Tennessee,4052,5063,263
47133,Overton,Tennessee,2065,3088,109
47135,Perry,Tennessee,799,1057,54
47137,Pickett,Tennessee,683,1428,46
47139,Polk,Tennessee,1295,2569,97
47141,Putnam,Tennessee,5306,13031,323
47143,Rhea,Tennessee,1547,5452,169
47145,Roane,Tennessee,3707,11523,385
47147,Robertson,Tennessee,5416,12151,318
47149,Rutherford,Tennessee,17912,41999,1160
47151,Scott,Tennessee,1107,3522,100
47153,Sequatchie,Tennessee,966,2497,67
47155,Sevier,Tennessee,2692,16592,467
47157,Shelby,Tennessee,118977,107227,3200
47159,Smith,Tennessee,2290,3369,114
47161,Stewart,Tennessee,1662,2120,79
47163,Sullivan,Tennessee,8359,30529,535
47165,Sumner,Tennessee,11251,32543,679
47167,Tipton,Tennessee,4706,10880,267
47169,Trousdale,Tennessee,875,1170,42
47171,Unicoi,Tennessee,1001,3334,82
47173,Union,Tennessee,869,2861,77
47175,Van Buren,Tennessee,654,931,40
47177,Warren,Tennessee,3640,5745,253
47179,Washington,Tennessee,6296,22403,415
47181,Wayne,Tennessee,894,2606,57
47183,Weakley,Tennessee,4393,4891,165
47185,White,Tennessee,2260,4542,192
47187,Williamson,Tennessee,11085,48518,1000
47189,Wilson,Tennessee,8724,25217,659
48141,El Paso,Texas,54247,32536,1722
48249,Jim Wells,Texas,3674,2657,90
48465,Val Verde,Texas,3636,3365,147
48247,Jim Hogg,Texas,777,288,4
48117,Deaf Smith,Texas,633,1792,72
48409,San Patricio,Texas,4904,7648,284
48451,Tom Green,Texas,6003,16005,700
48363,Palo Pinto,Texas,2041,4139,240
48297,Live Oak,Texas,656,2034,98
48467,Van Zandt,Texas,3686,8797,473
48387,Red River,Texas,1293,1764,63
48405,San Augustine,Texas,995,1508,52
48157,Fort Bend,Texas,65432,71658,1981
48407,San Jacinto,Texas,2704,4284,217
48411,San Saba,Texas,406,1305,76
48243,Jeff Davis,Texas,384,539,58
48001,Anderson,Texas,3643,6973,352
48003,Andrews,Texas,987,2906,160
48005,Angelina,Texas,6892,11942,471
48007,Aransas,Texas,1892,4829,174
48009,Archer,Texas,672,2107,86
48011,Armstrong,Texas,135,499,27
48013,Atascosa,Texas,3714,4450,266
48015,Austin,Texas,2525,5901,249
48017,Bailey,Texas,241,810,56
48019,Bandera,Texas,1646,4745,338
48021,Bastrop,Texas,8587,9426,960
48023,Baylor,Texas,339,739,42
48025,Bee,Texas,2612,2994,144
48027,Bell,Texas,17159,26318,3001
48029,Bexar,Texas,148452,146760,8850
48031,Blanco,Texas,1200,2589,177
48033,Borden,Texas,74,241,19
48035,Bosque,Texas,1956,3691,251
48037,Bowie,Texas,8274,13886,488
48039,Brazoria,Texas,25450,43360,1806
48041,Brazos,Texas,12733,23809,1153
48043,Brewster,Texas,1315,1316,108
48045,Briscoe,Texas,143,314,28
48047,Brooks,Texas,936,260,8
48049,Brown,Texas,1951,7115,359
48051,Burleson,Texas,1368,3050,103
48053,Burnet,Texas,3292,8302,477
48055,Caldwell,Texas,3913,4035,346
48057,Calhoun,Texas,1870,2573,110
48059,Callahan,Texas,747,2701,108
48061,Cameron,Texas,23474,16722,768
48063,Camp,Texas,1337,1666,87
48065,Carson,Texas,446,1369,92
48067,Cass,Texas,2667,4404,183
48069,Castro,Texas,515,834,44
48071,Chambers,Texas,2537,7106,270
48073,Cherokee,Texas,3768,7373,378
48075,Childress,Texas,293,774,36
48077,Clay,Texas,943,2407,104
48079,Cochran,Texas,160,387,23
48081,Coke,Texas,260,793,35
48083,Coleman,Texas,617,1935,89
48085,Collin,Texas,51890,100359,4419
48087,Collingsworth,Texas,259,547,31
48089,Colorado,Texas,2256,3845,147
48091,Comal,Texas,8271,24916,1394
48093,Comanche,Texas,1250,2250,144
48095,Concho,Texas,269,566,36
48097,Cooke,Texas,2573,6261,392
48099,Coryell,Texas,3146,5984,480
48101,Cottle,Texas,113,291,30
48103,Crane,Texas,184,599,28
48105,Crockett,Texas,302,616,31
48107,Crosby,Texas,428,709,39
48109,Culberson,Texas,388,323,22
48111,Dallam,Texas,195,683,52
48113,Dallas,Texas,234478,180665,9368
48115,Dawson,Texas,988,1824,143
48119,Delta,Texas,640,864,51
48121,Denton,Texas,43073,83726,4344
48123,DeWitt,Texas,1230,3162,162
48125,Dickens,Texas,241,590,46
48127,Dimmit,Texas,1350,604,28
48129,Donley,Texas,333,781,44
48131,Duval,Texas,2213,738,59
48133,Eastland,Texas,999,3224,169
48135,Ector,Texas,4481,14466,638
48137,Edwards,Texas,366,556,19
48139,Ellis,Texas,9236,20411,1364
48143,Erath,Texas,2385,5990,320
48145,Falls,Texas,1940,1854,178
48147,Fannin,Texas,2599,4453,270
48149,Fayette,Texas,2534,5256,248
48151,Fisher,Texas,607,686,40
48153,Floyd,Texas,471,1023,36
48155,Foard,Texas,153,148,14
48159,Franklin,Texas,1095,2203,119
48161,Freestone,Texas,1563,3326,125
48163,Frio,Texas,1110,940,45
48165,Gaines,Texas,507,1847,78
48167,Galveston,Texas,31186,43051,1654
48169,Garza,Texas,311,879,61
48171,Gillespie,Texas,2034,7008,406
48173,Glasscock,Texas,45,320,27
48175,Goliad,Texas,1031,1438,130
48177,Gonzales,Texas,2056,3062,156
48179,Gray,Texas,766,3777,156
48181,Grayson,Texas,7771,18308,824
48183,Gregg,Texas,7607,17259,543
48185,Grimes,Texas,2276,3663,206
48187,Guadalupe,Texas,9488,19837,1061
48189,Hale,Texas,1875,3974,223
48191,Hall,Texas,217,522,23
48193,Hamilton,Texas,871,1671,114
48195,Hansford,Texas,163,1126,35
48197,Hardeman,Texas,290,612,20
48199,Hardin,Texas,3553,10652,301
48201,Harris,Texas,395952,379516,12766
48203,Harrison,Texas,6464,10508,392
48205,Hartley,Texas,251,1041,41
48207,Haskell,Texas,117,262,12
48209,Hays,Texas,17333,20499,1776
48211,Hemphill,Texas,286,764,51
48213,Henderson,Texas,5957,12342,573
48215,Hidalgo,Texas,48895,23232,1039
48217,Hill,Texas,3187,5447,336
48219,Hockley,Texas,963,3085,185
48221,Hood,Texas,3954,11490,597
48223,Hopkins,Texas,3111,5457,229
48225,Houston,Texas,2096,3822,182
48227,Howard,Texas,1695,4054,239
48229,Hudspeth,Texas,276,376,19
48231,Hunt,Texas,5465,11593,748
48233,Hutchinson,Texas,947,4166,198
48235,Irion,Texas,153,476,18
48237,Jack,Texas,475,1604,75
48239,Jackson,Texas,1352,2218,95
48241,Jasper,Texas,2557,5689,162
48245,Jefferson,Texas,26437,27710,754
48251,Johnson,Texas,8716,20827,1348
48253,Jones,Texas,1267,2444,144
48255,Karnes,Texas,1211,1730,79
48257,Kaufman,Texas,6363,12990,583
48259,Kendall,Texas,2702,9744,425
48261,Kenedy,Texas,88,109,2
48263,Kent,Texas,101,189,10
48265,Kerr,Texas,3913,12025,548
48267,Kimble,Texas,231,1042,55
48269,King,Texas,23,93,2
48271,Kinney,Texas,533,769,52
48273,Kleberg,Texas,2859,2660,128
48275,Knox,Texas,312,547,26
48277,Lamar,Texas,4290,7329,314
48279,Lamb,Texas,740,1873,92
48281,Lampasas,Texas,1239,3487,245
48283,La Salle,Texas,744,534,23
48285,Lavaca,Texas,1904,4383,159
48287,Lee,Texas,1491,2600,191
48289,Leon,Texas,1092,3820,120
48291,Liberty,Texas,5467,10309,358
48293,Limestone,Texas,2198,3197,177
48295,Lipscomb,Texas,195,644,30
48299,Llano,Texas,1835,5330,263
48301,Loving,Texas,12,51,5
48303,Lubbock,Texas,15887,35578,2210
48305,Lynn,Texas,375,857,64
48313,Madison,Texas,1027,2042,97
48315,Marion,Texas,1121,1474,110
48317,Martin,Texas,275,858,50
48319,Mason,Texas,355,994,64
48321,Matagorda,Texas,3448,4923,229
48323,Maverick,Texas,5142,1877,136
48307,McCulloch,Texas,544,1479,61
48309,McLennan,Texas,22515,30694,1547
48311,McMullen,Texas,78,216,14
48325,Medina,Texas,3578,7077,388
48327,Menard,Texas,154,410,21
48329,Midland,Texas,5085,21864,914
48331,Milam,Texas,2539,3225,225
48333,Mills,Texas,460,1110,80
48335,Mitchell,Texas,582,966,36
48337,Montague,Texas,1413,3806,229
48339,Montgomery,Texas,25919,86178,2463
48341,Moore,Texas,693,2643,154
48343,Morris,Texas,1633,1715,86
48345,Motley,Texas,113,385,36
48347,Nacogdoches,Texas,4553,8216,346
48349,Navarro,Texas,3450,6033,297
48351,Newton,Texas,1247,2033,67
48353,Nolan,Texas,1235,2104,147
48355,Nueces,Texas,27921,32593,1358
48357,Ochiltree,Texas,188,1679,28
48359,Oldham,Texas,140,525,29
48361,Orange,Texas,5928,12750,429
48365,Panola,Texas,2004,4348,118
48367,Parker,Texas,7000,22167,1258
48369,Parmer,Texas,324,1293,51
48371,Pecos,Texas,1405,1794,97
48373,Polk,Texas,4203,7989,363
48375,Potter,Texas,4716,10631,667
48377,Presidio,Texas,842,325,25
48379,Rains,Texas,827,1835,53
48381,Randall,Texas,6233,23381,1171
48383,Reagan,Texas,112,405,15
48385,Real,Texas,290,901,54
48389,Reeves,Texas,1131,740,42
48391,Refugio,Texas,630,1091,41
48393,Roberts,Texas,54,282,17
48395,Robertson,Texas,2175,2663,132
48397,Rockwall,Texas,4705,13550,555
48399,Runnels,Texas,569,2017,67
48401,Rusk,Texas,3643,8087,324
48403,Sabine,Texas,971,2387,76
48413,Schleicher,Texas,184,567,21
48415,Scurry,Texas,881,2424,157
48417,Shackelford,Texas,192,824,35
48419,Shelby,Texas,1991,3669,109
48421,Sherman,Texas,143,504,15
48423,Smith,Texas,14641,35565,1457
48425,Somervell,Texas,900,1757,85
48427,Starr,Texas,2970,737,21
48429,Stephens,Texas,553,1823,92
48431,Sterling,Texas,69,298,17
48433,Stonewall,Texas,241,329,30
48435,Sutton,Texas,329,808,23
48437,Swisher,Texas,657,818,71
48439,Tarrant,Texas,142392,194583,10514
48441,Taylor,Texas,6652,19216,920
48443,Terrell,Texas,257,293,27
48445,Terry,Texas,802,1663,105
48447,Throckmorton,Texas,164,513,20
48449,Titus,Texas,2538,3594,178
48453,Travis,Texas,142345,87509,8294
48455,Trinity,Texas,2338,2189,145
48457,Tyler,Texas,1964,3434,164
48459,Upshur,Texas,2906,6529,444
48461,Upton,Texas,224,566,41
48463,Uvalde,Texas,2848,3144,130
48469,Victoria,Texas,6266,12560,637
48471,Walker,Texas,5695,7232,462
48473,Waller,Texas,4306,5862,262
48475,Ward,Texas,955,1593,125
48477,Washington,Texas,3387,6939,251
48479,Webb,Texas,22322,6774,411
48481,Wharton,Texas,4486,5243,214
48483,Wheeler,Texas,321,1172,48
48485,Wichita,Texas,7210,17483,797
48487,Wilbarger,Texas,865,1813,86
48489,Willacy,Texas,1560,929,38
48491,Williamson,Texas,37319,59271,4551
48493,Wilson,Texas,3881,6925,495
48495,Winkler,Texas,260,827,45
48497,Wise,Texas,3103,8972,657
48499,Wood,Texas,3106,8994,422
48501,Yoakum,Texas,376,1218,85
48503,Young,Texas,1212,4025,136
48505,Zapata,Texas,902,319,12
48507,Zavala,Texas,1939,532,42
49001,Beaver,Utah,482,1640,95
49003,Box Elder,Utah,2240,9940,580
49005,Cache,Utah,5906,17081,1553
49007,Carbon,Utah,2149,2929,237
49009,Daggett,Utah,129,339,23
49011,Davis,Utah,17529,49800,2588
49013,Duchesne,Utah,675,3780,187
49015,Emery,Utah,777,2862,150
49017,Garfield,Utah,309,1292,55
49019,Grand,Utah,1532,1638,171
49021,Iron,Utah,1949,8148,791
49023,Juab,Utah,593,2091,153
49025,Kane,Utah,534,1772,127
49027,Millard,Utah,724,3121,322
49029,Morgan,Utah,591,2432,140
49031,Piute,Utah,84,460,27
49033,Rich,Utah,152,609,18
49035,Salt Lake,Utah,115319,129024,8541
49037,San Juan,Utah,1576,2349,173
49039,Sanpete,Utah,1100,4555,386
49041,Sevier,Utah,966,4779,251
49043,Summit,Utah,6051,5050,351
49045,Tooele,Utah,3469,7965,526
49047,Uintah,Utah,980,6068,351
49049,Utah,Utah,15372,82205,4163
49051,Wasatch,Utah,1808,4165,222
49053,Washington,Utah,6961,26668,1768
49055,Wayne,Utah,256,848,34
49057,Weber,Utah,15033,28541,1927
55001,Adams,Wisconsin,3298,3748,124
55003,Ashland,Wisconsin,3664,2205,80
55005,Barron,Wisconsin,6746,8486,288
55007,Bayfield,Wisconsin,4185,2961,96
55009,Brown,Wisconsin,37549,49567,1274
55011,Buffalo,Wisconsin,2174,2610,95
55013,Burnett,Wisconsin,2555,3479,85
55015,Calumet,Wisconsin,7065,11152,288
55017,Chippewa,Wisconsin,8753,11901,504
55019,Clark,Wisconsin,3844,6368,293
55021,Columbia,Wisconsin,10014,11059,312
55023,Crawford,Wisconsin,3062,2792,107
55025,Dane,Wisconsin,149699,68238,2336
55027,Dodge,Wisconsin,10138,20568,427
55029,Door,Wisconsin,6719,6932,219
55031,Douglas,Wisconsin,8703,6255,235
55033,Dunn,Wisconsin,5972,7282,304
55035,Eau Claire,Wisconsin,18454,18018,661
55037,Florence,Wisconsin,612,1197,24
55039,Fond du Lac,Wisconsin,13145,24407,405
55041,Forest,Wisconsin,1565,1790,45
55043,Grant,Wisconsin,7573,8611,310
55045,Green,Wisconsin,6567,6391,229
